253,5900,7834600
254,8000,3300
255,12100,2700
256,15300,1500
257,6500,1700
258,6100,1500
259,6300,2000
260,13300,1600
261,6400,1400
262,5900,1500
263,5900,1500
264,9000,1600
265,6200,1500
266,6600,1500
267,1900,1600
268,1500,1600
269,1600,1500
270,1300,1500
271,1800,2900
272,4700,2900
273,1300,1500
274,1300,1500
275,1200,2800
276,1400,1600
277,1200,1500
278,1500,1700
279,1500,2200
280,1400,1600
281,1500,1500
282,1300,2900
283,1500,3000
284,1600,3000
285,1400,1600
286,1400,1600
287,1400,3100
288,1800,3100
289,1500,2200
290,1400,1600
291,1300,1600
292,1100,1700
293,1400,1600
294,1100,1600
295,1600,2500
296,1500,2300
297,1600,2200
298,1800,2200
299,1600,2600
300,4100,2300
301,1500,2300
302,1800,2200
303,1900,2300
304,2000,2300
305,1500,2200
306,1600,2300
307,1800,2300
308,1600,2400
309,1600,2400
310,1600,2200
311,1800,3300
312,1900,2300
313,1800,2400
314,1600,2500
315,1600,2300
316,1600,2400
317,1800,2400
318,2200,2700
319,2100,2400
320,2000,2700
321,1500,3400
322,1900,2500
323,2100,2600
324,1900,2400
325,2200,2500
326,3400,3300
327,1600,3400
328,1900,3400
329,1900,3300
330,2000,2100
331,1700,2700
332,1900,2800
333,2100,3700
334,1900,2800
335,1900,3400
336,1900,3800
337,1900,3700
338,1600,3800
339,1900,3900
340,1800,3800
341,1800,3100
342,2200,3900
343,1800,4000
344,1900,3800
345,2000,3800
346,1400,1800
347,1900,3200
348,2100,4400
349,2000,4000
350,1900,4100
351,12700,3100
352,1900,4200
353,2100,3900
354,2300,4100
355,2000,4100
356,2000,3700
357,2000,4000
358,2200,4000
359,2100,4200
360,2200,4300
361,1400,6100
362,1400,2200
363,1100,1500
364,1100,1500
365,1100,1500
366,1100,1600
367,1100,1500
368,1100,1400
369,1100,1700
370,3900,2200
371,1500,2100
372,1200,1500
373,3500,1700
374,1200,1500
375,1100,1500
376,1100,1600
377,1100,1800
378,1300,1700
379,1200,1600
380,1200,1500
381,1200,1600
382,1100,1500
383,1100,1600
384,1200,1800
385,1100,1600
386,1100,1700
387,1200,1600
388,1100,1800
389,1200,1700
390,1100,1600
391,1200,1800
392,1200,1700
393,1200,1700
394,1100,1600
395,1800,1800
396,1200,1600
397,1200,1700
398,1200,1900
399,1200,1600
400,1300,1700
401,1200,1700
402,1200,1800
403,1200,1700
404,1300,1700
405,1200,1800
406,1300,1700
407,1200,1700
408,1200,1800
409,1200,1700
410,1200,1700
411,1200,1700
412,1300,1900
413,1200,1700
414,1300,1800
415,1800,1800
416,1200,1600
417,1300,1700
418,1200,1700
419,1200,1900
420,1300,1800
421,1300,1800
422,2400,4900
423,1600,2200
424,1300,1900
425,1300,1800
426,1200,2000
427,1200,1900
428,1200,2000
429,1300,1800
430,1300,1700
431,1300,1800
432,1300,1800
433,1300,2000
434,2500,2000
435,1300,1800
436,1300,1900
437,1300,1800
438,1300,1900
439,1300,1800
440,1300,2000
441,1300,1900
442,1300,1900
443,1300,1800
444,1300,1900
445,1200,1900
446,1300,1800
447,1400,2100
448,1400,1800
449,1300,1800
450,1400,1900
451,1400,2000
452,1300,1900
453,2100,2000
454,1400,2100
455,1400,1900
456,1400,2000
457,1300,1900
458,1300,1900
459,1400,1900
460,1300,1900
461,1400,2100
462,1400,1900
463,1300,2000
464,1300,1900
465,1400,2000
466,1500,2000
467,1400,1900
468,1300,2200
469,1400,1900
470,5200,2800
471,2300,2700
472,2500,2800
473,1800,2600
474,2300,3200
475,2400,2800
476,1900,2600
477,2300,3400
478,2200,3000
479,2400,2800
480,2600,2600
481,2300,2700
482,2500,2600
483,2300,2800
484,2500,2600
485,2300,2600
486,2400,2700
487,4900,2800
488,2100,2700
489,1700,2600
490,2100,2700
491,2100,3800
492,1900,2700
493,3000,2800
494,2400,3300
495,2400,2800
496,2600,2700
497,2300,2800
498,2000,2600
499,2300,2800
500,2400,2900
501,2200,2800
502,2400,2800
503,2500,2700
504,5100,2800
505,2400,2800
506,2500,2800
507,2800,2700
508,2400,3000
509,2400,3800
510,2500,3300
511,2500,3300
512,2300,3500
513,2400,3400
514,2600,2800
515,2600,2800
516,2100,2800
517,2700,2900
518,2600,2900
519,2700,2900
520,4700,3000
521,2700,2800
522,2600,2700
523,2400,3400
524,2500,2900
525,2600,3000
526,2700,3000
527,2000,2800
528,2300,3000
529,2600,3100
530,2500,3100
531,2600,2900
532,2200,2900
533,2800,2900
534,2200,2700
535,6900,3000
536,3100,3900
537,1900,2700
538,1700,2200
539,1600,2500
540,1600,2300
541,1600,2300
542,1700,2400
543,1600,2600
544,1700,2300
545,1600,2300
546,1600,2300
547,1600,2400
548,4500,4900
549,1900,2800
550,1700,2400
551,4400,2500
552,1700,2300
553,1700,2400
554,1600,2600
555,1600,2400
556,1600,2300
557,1600,2300
558,1600,2300
559,1600,2500
560,1600,2400
561,1700,2700
562,1700,2400
563,1700,2400
564,1700,2500
565,2300,2600
566,1600,2400
567,1600,2400
568,1700,2500
569,1600,2500
570,1700,2400
571,1700,2300
572,1700,2700
573,1700,2400
574,1600,2400
575,1700,2500
576,1600,2500
577,1600,2500
578,1700,2500
579,1700,2500
580,2300,2600
581,1800,2400
582,1700,2600
583,1700,2500
584,1800,2500
585,1800,2500
586,1700,2500
587,1700,2500
588,1700,2500
589,1700,2800
590,1800,2600
591,1700,2500
592,1700,2500
593,1700,2600
594,2300,2700
595,1700,2800
596,1800,2800
597,1800,2600
598,1700,2700
599,1700,2800
600,2000,3100
601,1700,2600
602,1800,2600
603,1800,2800
604,1700,2600
605,1800,2700
606,1800,2700
607,4200,2800
608,1800,2700
609,1800,2700
610,1900,2700
611,1800,2900
612,1900,2700
613,1800,2700
614,1800,2700
615,1800,2700
616,1900,2800
617,1900,2700
618,1800,2900
619,1800,2800
620,1800,2800
621,2500,2900
622,1800,2800
623,1900,2800
624,1800,2800
625,1900,3000
626,1800,2900
627,1800,2800
628,1900,2900
629,1800,2800
630,1900,2800
631,1800,2800
632,1800,3000
633,1900,2800
634,2500,2900
635,1800,2900
636,1900,2900
637,1900,2800
638,1900,2900
639,1800,3100
640,1900,2900
641,1900,2900
642,1900,2800
643,1900,3000
644,1900,2900
645,1900,3000
646,2500,3000
647,1900,2900
648,1800,2800
649,1900,2800
650,1900,2900
651,1900,3000
652,1900,2900
653,1900,3100
654,1900,2900
655,1900,2900
656,1900,3000
657,1900,3100
658,1900,3000
659,2500,3100
660,2000,3100
661,2000,3100
662,1900,3000
663,2000,3200
664,2000,3000
665,1900,3000
666,2000,3000
667,1900,3200
668,2100,3000
669,1900,3000
670,2000,3100
671,2600,3100
672,1900,3100
673,2000,3100
674,2000,3100
675,2000,3300
676,2000,3100
677,2000,3000
678,2000,3200
679,2100,3200
680,2100,3100
681,2000,3200
682,2000,3200
683,2700,3200
684,2000,3100
685,2100,3100
686,2100,3200
687,2100,3200
688,2000,3200
689,1900,3200
690,2000,3200
691,2000,3300
692,2100,3200
693,2000,3100
694,2200,3200
695,64100,3600
696,2200,3400
697,2100,3200
698,2000,3200
699,2100,3200
700,2100,3400
701,2000,3300
702,2100,3300
703,2100,3300
704,2100,3300
705,2000,3200
706,2000,3200
707,33300,3500
708,2000,3300
709,2000,3200
710,2000,3300
711,2000,3200
712,2100,3200
713,2100,3300
714,2100,3300
715,2100,3300
716,2100,3300
717,2100,3400
718,24500,3500
719,2100,3300
720,2100,3300
721,2100,3400
722,2100,3400
723,2100,3400
724,2100,3400
725,2100,3300
726,2200,3300
727,2100,3500
728,2100,3400
729,2200,3500
730,29300,3700
731,2100,3500
732,2100,3400
733,2100,3400
734,2200,3500
735,2100,3500
736,2100,3400
737,2100,3400
738,2100,3400
739,2200,3500
740,2100,3400
741,27900,3600
742,2200,3500
743,2200,3500
744,2200,3400
745,2100,3400
746,2200,3600
747,2100,3300
748,2200,3500
749,2200,3500
750,2200,3500
751,2100,3500
752,28000,3700
753,2200,3700
754,2100,3500
755,2200,3500
756,2200,3600
757,2200,3500
758,2200,3600
759,2200,3500
760,2200,3700
761,2200,3600
762,2300,3600
763,30200,3900
764,2200,3800
765,2200,3600
766,2200,3800
767,2200,3800
768,2300,3500
769,2200,3700
770,2200,3600
771,2200,3600
772,2200,3900
773,25600,3900
774,2300,3800
775,2200,3600
776,2200,3600
777,2200,3700
778,2300,3600
779,2200,3600
780,2200,3700
781,2300,3700
782,2300,3700
783,2500,3800
784,29600,4000
785,2300,3700
786,2200,3700
787,2300,3700
788,2300,3800
789,2300,3700
790,2300,3800
791,2300,3900
792,2300,3900
793,2300,3900
794,27100,4000
795,2300,3900
796,2400,3900
797,2400,3700
798,2300,3800
799,2300,3800
800,2500,3800
801,2500,3800
802,2600,3900
803,2500,3900
804,24300,4100
805,2400,3900
806,2300,3800
807,2500,3800
808,2500,3800
809,2300,3700
810,2200,3700
811,2400,3800
812,2300,3900
813,2300,3900
814,2400,3800
815,32400,4300
816,2500,4100
817,2300,3900
818,2400,3900
819,2500,3800
820,2600,4000
821,2400,4100
822,2500,3900
823,2400,3900
824,2400,3900
825,33600,4000
826,2400,4000
827,2400,4100
828,2500,4100
829,2400,3900
830,2500,3900
831,5800,5800
832,2800,4400
833,2500,4100
834,34900,4300
835,2600,4100
836,2500,4100
837,2400,3900
838,2400,4000
839,2400,4100
840,2500,3900
841,2400,4300
842,2600,4100
843,2500,4000
844,56000,4300
845,2700,4100
846,2400,4200
847,2500,4000
848,2400,4000
849,2500,4100
850,2500,3900
851,2500,4300
852,2400,4000
853,2400,3900
854,35000,4400
855,2600,4000
856,2500,4000
857,2500,4100
858,2400,4000
859,2500,4100
860,2500,4100
861,2600,4200
862,2500,4100
863,25100,4200
864,2600,4200
865,2400,4200
866,2500,4000
867,2500,4000
868,2500,4300
869,2500,4000
870,2500,4100
871,2400,4100
872,2500,4100
873,30300,4500
874,2500,4400
875,2600,4200
876,2500,4200
877,2600,4200
878,2500,4100
879,2500,4200
880,2600,4200
881,2700,4300
882,26500,4200
883,2700,4200
884,2600,4200
885,2600,4300
886,2700,4400
887,2600,4500
888,2800,4500
889,2600,4300
890,2600,4300
891,26800,4700
892,2900,4300
893,2500,4400
894,2700,4200
895,2700,4300
896,2700,4300
897,2700,4300
898,2800,4200
899,2700,4700
900,6000,6900
901,45600,4600
902,2800,4400
903,2500,4200
904,2600,4600
905,5600,7700
906,3000,4400
907,2800,4300
908,2700,4500
909,2700,4300
910,47400,4800
911,3000,4300
912,2600,4200
913,2700,4400
914,2600,4400
915,2600,4300
916,2700,4500
917,2700,4300
918,2800,4300
919,34600,4700
920,2700,4300
921,2700,4300
922,2900,4300
923,2700,4500
924,2700,4200
925,2700,4300
926,2700,4400
927,25200,4600
928,2800,4800
929,3400,5000
930,4800,5200
931,4200,5100
932,3800,5100
933,3500,4900
934,3900,5100
935,4200,5400
936,51300,5200
937,4800,4800
938,4600,4700
939,3800,4800
940,3800,5500
941,3600,5000
942,3900,5100
943,5000,5100
944,4600,5400
945,57300,4800
946,2900,4600
947,2700,4600
948,2900,4500
949,2800,4500
950,2900,4500
951,2800,4800
952,2700,4400
953,2700,4600
954,61300,5200
955,3000,4400
956,2800,4400
957,2900,4500
958,2800,4600
959,2800,4600
960,2700,4500
961,2700,4600
962,37400,4600
963,2200,4500
964,1700,4400
965,1800,4600
966,1700,4500
967,1700,4600
968,1700,4800
969,1700,4500
970,1800,4700
971,1700,4700
972,1800,4800
973,1700,4600
974,1800,4600
975,1700,4500
976,2000,8200
977,2400,4800
978,2300,4500
979,1900,7300
980,2000,4900
981,2200,4700
982,1700,4700
983,1700,4600
984,1800,4600
985,1800,4700
986,1800,4600
987,1800,4800
988,1800,4800
989,1700,4700
990,1800,4900
991,1800,4600
992,1900,4800
993,1800,4900
994,1800,4900
995,1800,4800
996,1800,4700
997,1800,4700
998,1800,4800
999,1900,4900
1000,1800,4700
1001,1800,4700
1002,1800,4800
1003,1700,4700
1004,1900,4800
1005,1800,4800
1006,1800,4800
1007,1900,4800
1008,1800,5100
1009,1800,5000
1010,1800,4800
1011,1900,4800
1012,1800,4800
1013,1800,5000
1014,2000,4800
1015,1800,4800
1016,1800,4800
1017,1800,4900
1018,1800,4900
1019,1900,4800
1020,1800,4700
1021,1800,4900
1022,1800,4700
1023,1900,4800
1024,1800,4700
1025,1900,4800
1026,1900,4800
1027,1800,4700
1028,1800,4800
1029,1900,4900
1030,1800,4900
1031,2000,5000
1032,1800,4800
1033,1900,4800
1034,1800,4800
1035,1800,5100
1036,1900,5100
1037,1800,4800
1038,2000,4800
1039,1800,4900
1040,2000,5100
1041,1900,4900
1042,2000,5100
1043,1900,5000
1044,1900,5000
1045,1900,5100
1046,1900,4800
1047,2000,4900
1048,1800,4900
1049,1900,5100
1050,1900,4900
1051,1800,4900
1052,1800,5100
1053,1900,5000
1054,1900,4900
1055,1800,5100
1056,2000,5400
1057,1900,5000
1058,1900,5000
1059,1900,5000
1060,1900,5000
1061,1900,5200
1062,1900,4900
1063,1900,5200
1064,2000,5300
1065,1900,5000
1066,2000,5100
1067,1900,5000
1068,1900,5300
1069,2000,5000
1070,2000,5400
1071,1900,5100
1072,1900,5100
1073,2000,5000
1074,2000,5300
1075,2100,5000
1076,1900,5000
1077,1900,5200
1078,1900,5100
1079,2000,5200
1080,1900,5200
1081,2000,5200
1082,1900,5100
1083,1900,5100
1084,2500,8300
1085,2200,5200
1086,2600,5100
1087,2100,5400
1088,2000,5200
1089,2000,5200
1090,2000,5100
1091,2100,5300
1092,2000,5200
1093,1900,5200
1094,1900,5300
1095,1900,5400
1096,2000,5100
1097,2000,5300
1098,1900,5200
1099,2000,5200
1100,2000,5500
1101,2000,5400
1102,2200,5200
1103,2000,5100
1104,2000,5200
1105,1900,5300
1106,4500,8800
1107,2700,5400
1108,2600,6600
1109,2600,5400
1110,2100,5300
1111,2000,5200
1112,2000,5300
1113,2000,5400
1114,2000,5200
1115,2000,5400
1116,2000,5300
1117,1900,5300
1118,2000,5700
1119,2000,5300
1120,2000,5300
1121,2000,5300
1122,2000,5200
1123,2000,5300
1124,2000,5300
1125,2100,5300
1126,2100,5500
1127,2000,5700
1128,2600,9300
1129,2300,5500
1130,2100,5300
1131,2100,5400
1132,2000,5200
1133,2000,5200
1134,2000,5600
1135,2000,5500
1136,2000,5200
1137,2000,5400
1138,2000,5500
1139,2000,5500
1140,2000,5300
1141,2100,5400
1142,2000,5500
1143,2000,5400
1144,2000,5500
1145,2000,5400
1146,2100,5400
1147,2000,5400
1148,2100,5400
1149,2000,5600
1150,2000,5400
1151,2100,5300
1152,2100,5500
1153,2000,5600
1154,2000,5400
1155,2000,5500
1156,2000,6000
1157,2100,5800
1158,2100,5500
1159,2000,5600
1160,2000,5500
1161,2000,5500
1162,2100,5400
1163,2100,5300
1164,2100,5800
1165,2200,5500
1166,2100,5600
1167,2200,5800
1168,2100,5500
1169,2100,5500
1170,2000,5700
1171,2600,6200
1172,2200,5400
1173,2100,5700
1174,2100,5400
1175,2100,5700
1176,2100,5700
1177,2100,5600
1178,2100,5600
1179,2100,5500
1180,2100,5700
1181,2100,5500
1182,2100,5400
1183,2100,5500
1184,2200,5600
1185,2100,5700
1186,2100,5600
1187,2100,5500
1188,2100,5400
1189,2200,5700
1190,2100,5400
1191,2100,5600
1192,2100,5800
1193,2100,5500
1194,2100,5500
1195,2200,5800
1196,2100,5900
1197,2100,5600
1198,2200,5900
1199,2200,5800
1200,2100,5700
1201,2100,6000
1202,2100,5700
1203,2100,5700
1204,2100,5700
1205,2200,5800
1206,2100,5600
1207,2200,5600
1208,2100,5800
1209,2200,5600
1210,2200,5600
1211,2200,5800
1212,2400,6000
1213,2200,5600
1214,2100,6000
1215,2100,5800
1216,2200,5600
1217,2200,5800
1218,2300,5600
1219,2100,5800
1220,2200,5800
1221,2100,6000
1222,2200,5700
1223,2200,6100
1224,2200,5900
1225,2200,5900
1226,2200,5700
1227,2100,5900
1228,2200,5900
1229,2200,6000
1230,2300,5800
1231,2300,5900
1232,2300,5700
1233,2200,5900
1234,2200,6000
1235,2300,5800
1236,2200,6000
1237,2300,5900
1238,2200,5800
1239,2300,5900
1240,2200,6300
1241,2200,5900
1242,2200,6200
1243,2400,6300
1244,2400,6200
1245,2200,5900
1246,2200,6000
1247,2600,6400
1248,2300,5800
1249,2300,6200
1250,2300,5800
1251,2300,6000
1252,2300,5900
1253,2300,5900
1254,2200,5800
1255,2200,5900
1256,2300,6200
1257,2200,6300
1258,2200,6200
1259,2300,6200
1260,2200,5800
1261,2300,6200
1262,2400,6200
1263,2300,6100
1264,2300,5800
1265,2200,6200
1266,2300,6000
1267,2200,5900
1268,2300,5900
1269,2200,6200
1270,2300,6200
1271,2300,6100
1272,2300,6100
1273,2300,6000
1274,2300,6000
1275,2300,6300
1276,2300,6100
1277,2300,6200
1278,2300,6400
1279,2300,5900
1280,2300,6400
1281,2400,6000
1282,2300,6200
1283,2300,6300
1284,2200,6500
1285,2300,6000
1286,2300,6100
1287,2300,6000
1288,2300,6100
1289,2300,6400
1290,2400,6300
1291,2300,6300
1292,2300,6100
1293,2300,6100
1294,2300,6200
1295,2300,6200
1296,2400,6200
1297,2400,6200
1298,2300,6600
1299,2400,6200
1300,2300,6500
1301,2400,6200
1302,2400,6400
1303,2500,6000
1304,2600,5900
1305,2300,6700
1306,2400,6100
1307,2400,6300
1308,2400,6200
1309,2400,6500
1310,2300,6400
1311,2400,6200
1312,2500,6700
1313,3800,9900
1314,2500,6200
1315,2400,6300
1316,2400,6600
1317,2400,6400
1318,2300,6300
1319,2300,6500
1320,2400,6600
1321,2300,6600
1322,2400,6400
1323,2400,5900
1324,2400,6400
1325,2400,6200
1326,2500,6500
1327,2400,6400
1328,2300,6700
1329,2400,6500
1330,2300,6400
1331,2400,6200
1332,2400,6100
1333,2300,6200
1334,2400,6500
1335,2300,6400
1336,2400,6300
1337,2400,6500
1338,2400,6300
1339,2400,6300
1340,2500,9800
1341,3200,6600
1342,2400,6300
1343,2400,6100
1344,2300,6800
1345,2400,6600
1346,2500,6400
1347,2400,6400
1348,2500,6500
1349,2400,6300
1350,2500,6300
1351,2400,6400
1352,2400,6400
1353,2400,6500
1354,2400,6500
1355,2400,6300
1356,2400,6300
1357,2500,6400
1358,2500,6800
1359,2700,11100
1360,2800,7200
1361,2500,7100
1362,2800,13000
1363,3400,13200
1364,2900,9500
1365,3200,7300
1366,2500,6900
1367,2500,6800
1368,2500,7000
1369,2600,7000
1370,2500,7000
1371,2700,13700
1372,3400,13700
1373,2600,7100
1374,2600,6900
1375,2800,13200
1376,2800,13500
1377,2700,7700
1378,2700,7800
1379,2800,13000
1380,2700,9600
1381,2900,9100
1382,2900,10000
1383,3200,9100
1384,2700,10100
1385,2700,9700
1386,3000,7800
1387,2500,6900
1388,2500,6900
1389,2500,6800
1390,2500,6900
1391,2500,6900
1392,2600,7000
1393,2500,6700
1394,2500,6700
1395,2600,6700
1396,2900,6700
1397,2700,7100
1398,2600,6900
1399,2600,7000
1400,2700,6700
1401,2500,6800
1402,2500,6900
1403,2600,6900
1404,2600,7100
1405,2500,6700
1406,2600,7100
1407,2600,7100
1408,2500,6700
1409,2600,7000
1410,2600,6900
1411,33600,17300
1412,3200,6900
1413,3300,21000
1414,3500,7300
1415,3300,6800
1416,2700,13100
1417,2700,7000
1418,2600,7200
1419,2600,7000
1420,2500,7100
1421,2500,7100
1422,2600,7500
1423,2600,7700
1424,2600,7000
1425,2800,8000
1426,2700,7200
1427,2600,6600
1428,2800,10300
1429,2700,7200
1430,2700,6900
1431,2700,7100
1432,3200,7300
1433,2600,7000
1434,2600,7100
1435,2700,7200
1436,2600,7300
1437,2600,7100
1438,2600,7100
1439,2600,8100
1440,2700,7800
1441,2600,7100
1442,2700,7500
1443,2600,7300
1444,2700,7400
1445,2600,13300
1446,2900,13700
1447,3000,13300
1448,3400,13300
1449,2900,7400
1450,2600,7000
1451,2600,8300
1452,2800,7600
1453,3000,14000
1454,2900,14100
1455,3800,7400
1456,2700,7600
1457,3300,13700
1458,2900,13800
1459,3000,10400
1460,3300,10100
1461,3300,13800
1462,2700,11800
1463,3500,7200
1464,2600,7300
1465,2600,10100
1466,2700,8000
1467,2600,7300
1468,2600,7400
1469,2700,7200
1470,2600,7200
1471,2900,9000
1472,2600,7100
1473,2800,7400
1474,2600,7500
1475,2600,7500
1476,2700,7600
1477,2800,7200
1478,2700,7300
1479,2900,7200
1480,2700,7800
1481,2700,22100
1482,3100,13800
1483,2800,14200
1484,3100,7900
1485,2700,7600
1486,2700,7300
1487,2700,7300
1488,2700,7700
1489,3200,7600
1490,2800,7300
1491,2700,7700
1492,3000,14600
1493,3000,11600
1494,2800,7500
1495,2700,14200
1496,3000,14200
1497,3000,14200
1498,2700,7700
1499,2700,14900
1500,3200,12200
1501,2700,7500
1502,3400,9800
1503,3500,9400
1504,3200,9400
1505,3100,10000
1506,3400,9600
1507,3300,10000
1508,3400,9900
1509,3800,11700
1510,2900,11900
1511,3000,11600
1512,3000,11100
1513,3100,11100
1514,3100,10900
1515,3200,11100
1516,3600,13100
1517,3000,10000
1518,3500,8300
1519,2700,7400
1520,2700,7300
1521,2800,7500
1522,2700,7500
1523,2800,7500
1524,2800,7300
1525,2700,7300
1526,2700,7200
1527,2800,7300
1528,2700,7300
1529,2800,7400
1530,2800,7200
1531,2800,7400
1532,2800,7300
1533,2800,7400
1534,2700,7300
1535,2800,7300
1536,2800,7500
1537,2700,7500
1538,2800,7400
1539,2800,7200
1540,2800,7300
1541,3000,7300
1542,2700,7400
1543,2800,7300
1544,2800,7600
1545,2800,7600
1546,2800,7300
1547,2800,7300
1548,2800,7300
1549,2800,7400
1550,2800,7300
1551,2800,7500
1552,2900,7600
1553,2800,7300
1554,2800,7600
1555,2900,7600
1556,2900,22200
1557,3100,7800
1558,2900,7800
1559,2900,7500
1560,2800,7500
1561,2800,7400
1562,2800,7500
1563,2800,7800
1564,2800,7700
1565,2900,7400
1566,2800,7800
1567,2900,7800
1568,2800,7500
1569,2900,7400
1570,2800,7500
1571,2900,7800
1572,2800,7800
1573,2800,7700
1574,2800,7600
1575,2800,7500
1576,2800,7600
1577,2800,7800
1578,2800,7700
1579,2800,7800
1580,2800,7900
1581,2800,8000
1582,2800,7700
1583,2800,7700
1584,2800,7700
1585,2800,7800
1586,2900,7400
1587,2900,7600
1588,2800,7800
1589,2900,7500
1590,2900,7700
1591,3100,7500
1592,2900,7500
1593,2900,7700
1594,2900,7700
1595,2900,7800
1596,2900,7700
1597,2900,7600
1598,3000,7500
1599,2800,7500
1600,2900,7700
1601,3000,7500
1602,2900,7700
1603,3000,7700
1604,2800,7700
1605,2900,7500
1606,2800,7400
1607,3100,11400
1608,2900,8000
1609,2900,8600
1610,2900,7500
1611,2900,8000
1612,2900,7700
1613,2900,7800
1614,2900,7800
1615,3100,8400
1616,2900,13100
1617,3200,8800
1618,2900,7900
1619,2900,7800
1620,3700,9300
1621,2900,7900
1622,2900,7800
1623,3100,8100
1624,3000,7900
1625,3000,7700
1626,3200,8300
1627,22400,8900
1628,3200,8400
1629,3100,8700
1630,3000,8500
1631,3000,8800
1632,3000,8600
1633,2900,8600
1634,2900,8400
1635,2900,8400
1636,3000,8300
1637,2900,8700
1638,3000,8400
1639,2900,8400
1640,2900,8600
1641,2900,8500
1642,2900,8600
1643,3000,8700
1644,2900,8500
1645,3000,9400
1646,3000,9000
1647,3000,8400
1648,3000,8200
1649,3000,8300
1650,3100,8500
1651,3000,8700
1652,3000,8500
1653,3000,8300
1654,3000,8300
1655,3000,8000
1656,3000,7600
1657,2900,7900
1658,3100,8100
1659,3100,7900
1660,3000,8000
1661,3000,7800
1662,3200,10000
1663,3000,7800
1664,3000,8600
1665,3100,8000
1666,3000,8500
1667,3000,8200
1668,3000,8200
1669,3000,8200
1670,3000,8500
1671,3100,8500
1672,3000,8500
1673,3000,8300
1674,3000,8300
1675,3000,8400
1676,3000,8400
